種類,類別,狀態,發票類型,公司,客戶,公司名稱,發票,名稱,描述,支票,付款日期,總額,車輛,參考服務,參考費用,入帳票編號,epd214,代付,已付款,註解,refServices,refVehicles,refContracts,refClients,refDrivers
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSWH2302E5D7","","3733IP10","BOC000282","2023-06-08",1165000,"","","","","64548844a0eb9377daeb2abe","","","","63d8dc1af2b7141760c7ff7c, 63d8dd5af2b7141760c817a4, 3004324, 3004348, 2059598, 3002065, 2040467, 3002063, 3002061, 3002068, 3002062, 3004431, 3002067, 3002064, 2003680, 2059959, 3002066, 2003681, 2019482, 2059599, 2040468, 3004435, 3004441, 3004444, 3002070, 3004442, 3004445, 3004447, 3004440, 3004443, 3004439, 3004448, 2059660, 3004446, 2003682, 3004437, 3004438, 3004436, 3004347, 2045051, 3004449, 3003357, 3003353, 3003352, 3003352, 3002071, 3003356, 3004450, 3003358, 3003351, 2059892, 3003359, 3003355, 2019483, 3003354, 3003354, 2059961, 3002069, 3004430, 3004429, 3004419, 3004428, 3004424, 3004426, 3004434, 3004423, 3004433, 3004433, 3004425, 3004427, 2059597, 3004432, 3003366, 63f483232131de50c45f299f, 63f487d12131de50c45f42d4, 63f488292131de50c45f4451, 63f4894d2131de50c45f479a, 63f48a482131de50c45f4bcc, 63f48a852131de50c45f4e1f, 63f48ae62131de50c45f4eca, 63f48d852131de50c45f58f8, 63f48dae2131de50c45f5b28, 63f48dcc2131de50c45f5d7f,  ,  ,  ,  ,  , 3004410, 3004415, 3002058, 3004416, 3004411, 2046959, 3004420, 3004418, 3004418, 3004414, 3004422, 3004336, 3002055, 3004331, 3004474, 3004457, 3004477, 3004476, 3004478, 3004479, 3004482, 3004483, 3004484, 3004485, 3004486, 3007439, 3003740, 3007437, 3002054, 3007438, 3004467, 3004470, 3004468, 3004473, 3004471, 3004458, 3004472, 3004469, 3004329, 2045053, 3002075, 3003741, 2040469, 3002072, 2046965, 3002078, 2059894, 3004417, 3007481, 2032164, 3004540, 3002074, 2059962, 2019484, 3002077, 3002076, 2049001, 2045054, 3002082, 2040470, 3002073, 2046966, 3003368, 2059895, 3002084, 2046953, 2003685, 2032165, 3002080, 3007484, 2059963, 3002081, 2049002, 2019485, 3002083, 2049418, 3002079, 2045055, 3004363, 3004353, 3004351, 3004354, 2000408, 3004357, 3004358, 2059896, 3004362, 2046954, 2003686, 2059964, 2049003, 3004360, 2049419, 3004361, 2049420, 2045056, 3004364, 3004365, 2040471, 3004371, 2019649, 3002091, 3004369, 3004356, 3004355, 2051307, 3004359, 3004366, 2059965, 3004370, 3004368, 3004367, 2045058, 3004387, 3004376, 3001061, 3004386, 3004375, 2019650, 3002092, 3004378, 3004372, 3004382, 3004383, 3004374, 2059966, 3004380, 3004379, 3004381, 63f9be272131de50c46b715a, 2045059, 3001062, 2045154, 3002094, 2040472, 2045157, 3002093, 2045155, 3004377, 3004384, 2045156, 2045152, 3004373, 3004385, 2045151, 2045153, 2045158, 2045060, 3002095, 2045166, 3001064, 2040473, 2045160, 2045159, 2045164, 2000409, 2045163, 2045167, 2059897, 2045161, 2046955, 2059967, 2045162, 2045165, 3002096, 3001065, 2045177, 2045170, 2045183, 2045168, 2045180, 2045182, 2045179, 2045817, 2045181, 2045178, 2045173, 2045174, 2059968, 2045816, 2045171, 2045169, 2045175, 2045176, 64001bbb2131de50c47929ae, 64001db22131de50c4792c0a, 64001dd22131de50c4792c3a, 64001e002131de50c4792c4a, 64001e4e2131de50c4792c6a, 640024e42131de50c479411e, 3002069, 64002c802131de50c479753f, 2003684, 640048362131de50c47a0cd7, 6400492b2131de50c47a0ef7, 64004a822131de50c47a145b, 64004afa2131de50c47a1511, 64004b672131de50c47a15fe,  ,  ,  ,  , 3002097, 3002097, 2045199, 2045194, 3001066, 2045197, 2045184, 2045190, 2045197, 2059898, 2045196, 2045191, 2045188, 2045192, 2045185, 2059969, 2045193, 2045187, 2045186, 2045189, 2045198, 2045195,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2032166, 2003683, 3004331, 3004333, 3004335, 3004337","VE987, WD190, XF2103, WY8724, JR981, WC987, WG1750, XH8301, HW924, RG8880, UJ8618, RX7588, TW6863, WW8719, GP6607, NB1321, RL1185, RV3710, WG6527, XS5878, XW1778, JG6966, GJ8837, YB6268, UA1412, LB2777, WL6725, PT8236, YA987, CJ531, SZ5029,  XG5896, RV314, XK7763, MC2600, RS2318, UN675, HV155, UN8413, WS944, XY3797, YG6777,  YH2330, WP349, YB5208, YH2878","DTCQ32463B"," 榮興","盧光耀, 朱偉業, 街車, 張榮福, 黃耀天, 陳德文, 吳偉泰, 楊輝明, 陳敏枝"
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLSG2405FDCC","","","8205542","2024-08-21",12900,"","","","","","","","","","","","金門",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCS66FE5F","","","BOC100999","2022-03-23",102752.3,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSWH2405F0EB","","","BOC000633","2024-10-30",18000,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","代工租機車收入","DCL","","","DCLSG22127DBD","","","","2023-05-17",40000,"","","","","64548844a0eb9377daeb2abe","","","","","","","金門",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH24050A37","","","3733IP34 - BOC001172-70%","2024-09-16",164836,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","恒通","","DCLSH22099171","銀行轉帳","","639934","2022-10-06",21000,"","","","","64548844a0eb9377daeb2abe","","","","3004016, 3004015, 2057732, 2057733, 2057426, 2057425","GJ8837, LA9970","DCLQD5FA69","恒通","街車"
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH24051202","","","3733IP34 - BOC001172-70%","2024-09-16",4200,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","代工租機車收入","DCL","","","DCLSG22129822","","","","2023-05-17",10211,"","","","","64548844a0eb9377daeb2abe","","","","","","","金門",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH24055D52","","","3733IP34 - BOC001172-70%","2024-09-16",2520,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLS02965E","","","","2022-06-23",417776,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","","DCLQA54DA9","金門",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH24052E1E","","","3733IP34 - BOC001172-70%","2024-09-16",57386,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLSG2303ACD9","","","","2023-05-17",51600,"","","","","64548844a0eb9377daeb2abe","","","","","","","金門",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH24055BAE","","","3733IP34 - BOC001172-70%","2024-09-16",9240,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH220935BF","","","BOC000073","2022-12-07",150500,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH24056689","","","3733IP34 - BOC001172-70%","2024-09-16",1085,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","創達","","DTCSC2302534E","銀行轉帳","","BEA003814","2023-06-07",29200,"","","","","64548844a0eb9377daeb2abe","","","","3004307, 3004313, 3004340, 3004341, 3004342, 3004343, 3004344, 3004345, 3004346, 3003360, 3003362, 3003363, 3003364, 3003365, 3001052, 3001051, 3003750, 3003749, 3003748, 3003747, 3003746, 3003745, 3003744, 3003743, 3001060, 3001059, 3001058, 3001057, 3001056, 3001055, 3001054, 3001053, 2059811, 3002085, 3002087, 3002089, 3002088, 3002086","HW924,  ER991, YA987","","創達","朱偉業, 街車, 陳嘉文"
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH2406E889","","","3310IP02 - BOC103488","2024-09-17",17100,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","金門","","DCLS04E2F9","銀行轉帳","","","2022-01-31",22100,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","1866451, 1866455, 1866454, 1867258, 1867261, 1867260, 1867259, 1867265, 1867264, 1867263","EM987, VE987","","金門","盧光耀, 朱偉業"
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSWH2405BD0D","","","BOC000633","2024-10-30",45250,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC"," 榮興","","DTCSWH2304BEB3","","3733IP08","BOC000235","2023-05-11",1085850,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSC24066993","","","BEA004546","2024-11-06",193760,"","","","","","","","","","","","創達",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH22051D45","","","BOC101064","2022-09-21",60800,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH24038C58","","","3733IP31 - BOC001005 - retention not yet paid","2024-07-12",2560,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC"," 榮興","","DTCSWH2303E839","","3733IP08","BOC000235","2023-05-11",3082849.25,"","","","","64548844a0eb9377daeb2abe","","","","","","DTCQWH2212DA44"," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH24012BB8","",""," 3733IP31 - retention not yet paid","2024-07-12",1625,"","","","","","","","","","","DTCQWH2312EAEAP7"," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCS089794","","","BOC100164","2022-07-04",1071096.68,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSJG240674B0","","","","2024-08-27",242925,"","","","","","","","","665e89e379d4420847349cb1, 665e8fbb79d442084734dafc, 665e905679d442084734efef, 665e916879d44208473503a3, 665eb82e79d44208473628a0, 665ebe3779d442084736b248, 665ec4da79d442084737267b, 665ec75f79d4420847374160, 665fc4d679d442084739c885, 665fc83479d44208473a2b11, 665fcac979d44208473a623a, 66611e8279d44208473de99f, 6661210e79d44208473e010d, 66614fd279d44208473eb75f, 6662694d79d442084741133c, 66626a1279d442084741149b, 66626a4a79d44208474114ab, 66626c3c79d4420847411ba9, 6662c3f679d44208474399ed, 6663b64c79d442084743cf6d, 6663b94279d442084743f4c4, 6663b9a879d442084743f9f5, 6663bcb579d44208474419ef, 6667b65779d44208474703e3, 6667cc6079d442084747a639, 6669173e79d44208474a2dfe, 66691dff79d44208474aae58, 666a8f0579d44208474e0a14, 666a8f3f79d44208474e0d4b, 666aa37379d44208474ecfb7, 666ba8c679d4420847502f55, 666bb0a679d44208475074e9, 666bb1a179d4420847507b6d, 666bb2bd79d4420847508085, 666f991c79d4420847539ba1, 666f99b479d4420847539f0c, 666f9c1d79d442084753b9fa, 666fc21979d442084755ad97, 666fc3be79d442084755f277, 666fc3f679d442084755f813, 6670090c79d4420847589443, 6671424e79d44208475ba51b, 667143a079d44208475ba9b5, 66714c7179d44208475c4677, 66714ebe79d44208475c7dd1, 6672417179d44208475f5110, 6672435f79d44208475f64fa, 6672442d79d44208475f6f17, 6673950179d4420847653d35, 667396a479d442084765490c, 66739aeb79d4420847657a34, 6675020079d4420847697986, 6675066579d4420847699621, 6675077179d4420847699a08, 667519dd79d442084769e8a8, 66763d1379d44208476c6654, 66763e0d79d44208476c7810, 66763e6679d44208476c80c4, 667642d079d44208476ccd40, 6679175b79d442084770585a, 6679178679d4420847705a9f, 6679196f79d4420847707b08, 66791f2a79d442084770ccc9, 667a296979d4420847737cfa, 667a2cfe79d442084773c07f, 667a2d5579d442084773c618, 667a2ed579d442084773df05, 667b70f879d4420847787f81, 667b736f79d442084778a3ba, 667b767d79d442084778e203, 667b76ed79d442084778e848, 667ce9f479d44208477e0a8a, 667ceae779d44208477e282d, 667ceb3f79d44208477e2fa3, 667ceb8f79d44208477e36ab, 667e14ee79d4420847821ff1, 667e162d79d44208478232ff, 667e177979d4420847823a4d, 6683615e79d442084786dda0, 66839a1a79d44208478748f6, 66839ac879d44208478751c7, 6683aa3379d442084788192e, 6683bb7a79d442084788df59, 6683bf1079d4420847890ccb, 6683bf5b79d4420847891619, 668cec4479d4420847a010ae, 668cfb5079d4420847a08f33, 668cfb9179d4420847a09217, 6695e0ae79d4420847acaf48, 6695e0cb79d4420847acb23a, 6695e17079d4420847acbb55, 6696102279d4420847b1234f, 6696104279d4420847b12683","RG8880, CJ531, SZ5029, WP349","DTCQJG24051B51","勤亨","街車"
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH2302FC73","銀行轉帳","","BOC000484","2023-06-12",17120,"","","","","64548844a0eb9377daeb2abe","","","","3004311, 3004312, 3004314, 3004315, 3004317, 3004318, 3004319, 3004320, 3004321, 3004322, 3004326, 3004653, 3004654, 3004655, 3004656, 3004651, 3004652","RV3710, YA987",""," 榮興","朱偉業, 街車"
"服務發票","付款記錄","收入","運輸服務收入","DTC","惠興","","DTCSWE24068B46","銀行轉帳","","BOC116208","2024-08-14",83200,"","","","","","","","","665e88f579d44208473495ab, 665e963479d4420847355e00, 665ec2c479d442084736fed9, 665ecaf379d4420847378f34, 665fc01979d4420847393ad4, 665fd1ab79d44208473aca3f, 6661165b79d44208473dd45f, 6661547779d44208473eda70, 6662662a79d442084740f77f, 6663b69679d442084743d242, 6663c4b779d4420847445f28, 6667cc2779d442084747a34a, 6669225979d44208474ae3c0, 6669292a79d44208474b22ac, 66692bcd79d44208474b3ebe, 666a973779d44208474e1f7e, 666aa3f179d44208474ed384, 666baa2379d442084750426a, 666bbdc279d442084750c195, 666fa40779d442084753fc71, 666fba8479d4420847550b6c, 666fdb7e79d442084756d563, 66978b6979d4420847b78352","WY440","","惠興","街車"
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH2209C968","","","BOC101243","2022-11-16",57000,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","仲德","","DCLSCT240610AD","銀行轉帳","","","2024-07-26",3000,"","","","","","","","","2041864, 2041893, 2041894, 2041895, 2041896","HW924","","仲德","街車"
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH2302AAA5","銀行轉帳","","BOC000484","2023-06-12",1000,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","租賃服務收入","DTC","","","DTCSLH24060D94","","","","2024-08-05",178374,"","","","","","","","","665e7dd479d4420847343abc, 665e9b8479d442084735a3e9, 665eaf3779d442084735f2c6, 665ed15e79d4420847380a99, 665ed2c279d4420847382f78, 665ed56179d44208473862ab, 665ed72079d4420847388cad, 665fda6079d44208473b7b47, 665fdbbf79d44208473b8d24, 665fe14279d44208473bb3f8, 665fe55979d44208473bcae7, 6660335279d44208473d2b92, 66615a5d79d44208473f209b, 66615ab379d44208473f2e3e, 6661661679d4420847402ada, 66627fd779d44208474186b4, 666280b879d4420847419297, 6662847879d442084741b89f, 66628b4479d442084741f7bc, 6663c96079d4420847449834, 6663d27579d442084744e6bf, 6667dcf579d442084747f7a3, 6667de5f79d4420847480349, 6669031a79d4420847494689, 666903f679d442084749524f, 66690de079d442084749e903, 666ab49a79d44208474f4d2b, 666ab51e79d44208474f5427, 666aba4879d44208474f7727, 666aba7d79d44208474f7737, 666ac1c979d44208474fba03, 666bcd2c79d4420847515381, 666be90e79d4420847519bdf, 666be97379d4420847519ee9, 666c118e79d4420847532419, 666fac1079d442084754468f, 666fac5e79d442084754469f, 666fb69379d442084754df58, 6670058579d4420847584ba0, 667239c979d44208475ef2a7, 66723db179d44208475f2361, 66723e3e79d44208475f3317, 66725c6779d442084760f8df, 66725e3b79d442084761650f, 667276dc79d4420847629dbc, 66727c6a79d442084762b119, 6672a7ed79d4420847642dfc, 6673d4d879d442084766c85d, 6673d57379d442084766db7f, 6673d81b79d442084766f492, 6673daf879d4420847671bcf, 6675342579d44208476acc15, 667534b779d44208476ad3b0, 6675380b79d44208476ae85e, 66753af279d44208476b0d4b, 667653a579d44208476d6135, 667658aa79d44208476dadd4, 6679361179d442084771dc18, 667936a179d442084771ec50, 66793f0079d44208477292d2, 6679409679d442084772c014, 667a3e7d79d442084774e1c7, 667a41f179d4420847751a9b, 667a432779d4420847752402, 667a8cea79d4420847780cc8, 667b8a9279d44208477a171e, 667b8af479d44208477a20ce, 667d13c479d44208477fa9ab, 667d158779d44208477fcfa5, 667e2e3979d442084784b780, 667e318979d442084784da06, 667e879879d4420847865e79, 6683b80879d442084788b2e9, 6684d69579d44208478ca80d, 6684d7d979d44208478cb850, 6684d95579d44208478cc8ed, 6698d7fd79d4420847bcc40b, 6698daf179d4420847bcfa8d, 6698db2b79d4420847bcfb15","DC04 - SK75SR-3-YT07-28227, DC03 - HD308US-6A-05908","DTCQWH24022E34","力豪","黃文麟, 翁長寬, 陳章愛, 徐海霖, 郭新健"
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCS6D3532","","","BOC101035","2022-03-23",28215,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH2405370D","","","3310(ChinaState)IP01 - retention","","","","","","","","","","","","","DTCQWH24022E34"," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSN23020D17","","","","2023-07-05",75400,"","","","","64548844a0eb9377daeb2abe","","","","","","","年勝",""
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG2406B04D","","","8212782","2024-10-03",80642,"","","","","","","","","","","DCLQG22120DAC","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSK22092699B7","","","HSBC121051","2022-11-03",960846,"","","","","64548844a0eb9377daeb2abe","","","","","","","嘉華混凝土",""
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG24061819","","","8212782","2024-10-03",282912,"","","","","","","","","","","DCLQG2311A449","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","東方","","DTCSET2302BEBC","銀行轉帳","","CMB007752","2023-05-03",54600,"","","","","64548844a0eb9377daeb2abe","","","","2046060, 2046061, 2046062, 2046063, 2046064, 2046065, 2046066, 2046067, 2046068, 2046069, 2047351, 2047352, 2047353, 2047354, 2047355, 2047356, 2047357, 2047358, 2047359, 2047360, 2045059","MV897, WD190, RG8880, MC2600","","東方","馬文海, 街車, 吳偉泰, 張達榮"
"服務發票","付款記錄","收入","運輸服務收入","DCL","金門","","DCLSG24067C20","銀行轉帳","","8212782","2024-10-03",64800,"","","","","","","","","238933, 2047935, 665ebdb579d442084736a96c, 238934, 2047936, 238935,  , 2047937, 237022, 66763a4679d44208476c3cf7,  , 667648e879d44208476cef87,  , 236318, 2044984, 233637,  , 237024, 236317, 238934, 66a0b3c579d4420847d62b5a","TB920,  ER991, YB6268, YA987, PR971, WY440","DCLQG2309626E, DCLQG23109C4C","金門","朱偉業, 馬文海, 街車, 馮回生"
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSF4D7E0","銀行轉帳","","BOC000490","2022-07-04",5420,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH24076415P11","","","3310IP02 - BOC103488","2024-09-17",1187500,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","寶榮","","DTCSPW23022953","銀行轉帳","","CHB903961","2023-05-24",9750,"","","","","64548844a0eb9377daeb2abe","","","","3004601, 3004602, 3004670, 3004671, 3004660, 3004661, 3004662, 3004667, 3004666, 3004665, 3004664, 3004663, 3004657, 3004668","TW6863, VL9677, WJ1048, VE804","DTCQPW2303FDE8","寶榮","街車"
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH2406ED10","","","3733IP34 - BOC001172-70%","2024-09-16",147000,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH2208EDDE","銀行轉帳","","BOC102519","2022-12-16",30060,"","","","","64548844a0eb9377daeb2abe","","","","3003476, 3003478, 3003480, 3003482, 3003483, 3003484, 3003485, 3006995, 3006994, 3003434, 3006967, 3006966, 3006965, 3006969, 3003432, 3006968, 3003440, 3003441, 3007415, 3003439, 3003436, 3007416, 3007419, 3003437, 3003444, 3003442, 3007418, 3007417, 3003438, 3007422, 3003433, 3003435, 3003310, 3003311, 3003420, 3003421","WW8719, GP6607, NB1321, RV3710, XN8565, YB6268, GB6607, WL6725",""," 榮興","朱偉業, 街車"
